token_address,token_symbol,volume_spike_ratio,absolute_max_daily_volume_usd,total_days_traded,max_trade_dominance,early_velocity_ratio,early_trade_dominance,has_temporal_data,iso_score,iso_flag,dbscan_flag,mahalanobis_dist,pca_flag,consensus_votes,suspicion_score,btc_contamination_score,PCA1,PCA2,PCA3,taxonomy,confidence,is_fraud,is_anomaly_expected,is_validated
0x98a878b1cd98131b271883b390f68d2c90674665,apxUSD,3.377768618581493,12990117.082613736,46,0.4618760484304571,9.668216056304869e-08,0.3514458885839619,True,-0.08006040410753978,True,True,4.020689078005495,True,3,0.984771573604061,0.00766406600407428,0.17698173970367037,4.249311420726929,-0.6734022488709794,BENIGN,HIGH,0,1.0,1
0x323c03c48660fe31186fa82c289b0766d331ce21,OPEN,15.708085982299078,270888.2310670739,310,0.1833930580198084,3.70659095934e-05,0.660951259650865,True,-0.06275985374377557,True,True,5.124067307181812,True,3,0.984656206737425,0.09051978182531048,2.1727282911484704,4.701170786765845,-2.1632439461086608,,,0,,0
0x5422374b27757da72d5265cc745ea906e0446634,USDCV,11.355888602422294,1481821.0772808965,179,0.5257955844785895,0.0342542121186119,0.499757039681782,True,-0.06541381057398021,True,True,5.025824692549906,True,3,0.9845408398707891,0.08326636337446133,1.7788461114778018,4.981946975264685,-1.49085416397819,,,0,,0
0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,MIM,331.2588298838422,275932124.4007571,364,0.4496494267326729,0.0,0.0125744433624868,True,-0.06143041929216586,True,True,5.035806992911641,True,3,0.9843101061375172,0.01976705653582083,2.0007516804573764,2.1778017316825133,4.208485192945996,SHOCK,HIGH,0,1.0,1
0x7a567da5301bc4b39f7120f45279c4630155c4aa,ETHX,12.999644842234517,4617928.792252955,13,0.4999497405542911,1.92724848089e-05,0.4399825997195467,True,-0.06691237758029978,True,True,4.630717686872323,True,3,0.9841947392708814,,0.8751380260824063,4.815459364354465,-0.965988807630321,,,0,,0
0xc61f974cee8710c8c94e4cc83f66167e1ed3f4a1,RWADoge,1.53523147789293,188934.5883655856,11,0.9999690337403891,0.13022631973131696,0.0125744433624868,False,-0.08317564990954363,True,True,3.5182906284871365,True,3,0.9838486386709737,,1.729716977128475,2.0575670576820344,-2.600878491693531,,,0,,0
0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,3Crv,315.9701486579837,275962798.185972,366,0.4495994473512916,0.0,0.0125744433624868,True,-0.06069418164917051,True,True,5.0165378250489905,True,3,0.9838486386709737,0.021734950191698577,1.9906344573630697,2.176381752929267,4.190006208095117,BENIGN,HIGH,0,1.0,1
0xe1406825186d63980fd6e2ec61888f7b91c4bae4,VBTC,236.94002686115385,95748973.51435076,237,0.4999942615405757,0.0,0.0125744433624868,True,-0.06639326631949938,True,True,4.135048289502381,True,3,0.9836179049377018,0.050109353181816176,1.7749557626525119,2.10888980788897,3.286221109580713,NORMAL,HIGH,0,0.0,1
0x8f4afb6da205fc97ec82543a82f77534e3f4e738,KOL,1.4910362889943078,190513.1782277809,15,0.9857800631828272,0.13022631973131696,0.0125744433624868,False,-0.08103533288818532,True,True,3.480444533288067,True,3,0.9833871712044301,0.13078850416765708,1.704445393023248,2.014812355511424,-2.587177297145586,,,0,,0
0x4a4a60e943265342b5cc05d75bb80a8886c9648c,WFT,1.0,3740300.0,1,1.0,0.0,0.0125744433624868,True,-0.10147235563138568,True,True,3.053830065731107,True,3,0.9822335025380711,,1.035747609860184,2.840041529773615,-1.3093596216452503,FRAUD,HIGH,1,1.0,1
0x7743e50f534a7f9f1791dde7dcd89f7783eefc39,fxSAVE,49.41046332517229,10670541.22818954,281,0.0542103553577589,0.0004307680543488,0.5011150272227929,True,-0.0594263800428626,True,True,3.908405707279432,True,3,0.9818874019381634,0.3540479003152115,1.1864523543293264,4.050520953447884,0.6609488736918343,BENIGN,HIGH,0,1.0,1
0x23238f20b894f29041f48d88ee91131c395aaa71,USDat,2.786324257517634,3575345.108300466,4,0.2796044922460902,2.2923880171588403e-07,0.3745408301289633,True,-0.043874815978453885,True,True,3.6103671914291424,True,3,0.9793493308721735,,-0.10933616813688377,3.556215110009333,-1.3662377461001058,BENIGN,HIGH,0,1.0,1
0x081599e4936d12c46bd48913b2329115cd26cbdd,AUDM,5.147243130654489,594569.9032548198,143,0.3959685992526483,0.0003243930762188,0.3386921097558464,True,-0.04625305489224396,True,True,3.538813237267084,True,3,0.9793493308721735,0.04026423841539909,1.2739760550341999,3.060047321215002,-1.8393427499008277,BENIGN,HIGH,0,1.0,1
0xa797a0b99b887eba09552334d4d58d7246220c30,Geno ,111.7923161621708,987191.9028442896,170,0.9994064735885128,0.0,0.0125744433624868,True,-0.06118927404872643,True,True,3.158653396092169,True,3,0.9792339640055376,0.03394317564809049,3.4928456264372616,2.40433675817763,0.12963461720782848,,,0,,0
0x8d010bf9c26881788b4e6bf5fd1bdc358c8f90b8,DOT,20.87658624065274,901620.9436669562,243,0.3172213510289836,2.7457989764e-06,0.5002603436168988,True,-0.03494828722135046,True,True,4.2859365022010305,True,3,0.9791185971389017,0.04764569044288293,1.9325237796785613,4.181736836582631,-1.2377862099479031,,,0,,0
0xbbaec992fc2d637151daf40451f160bf85f3c8c1,USDM,21.13801893710472,7992128.0,242,1.0,0.0,0.0125744433624868,True,-0.05272156455879107,True,True,3.2548686957691544,True,3,0.9788878634056299,0.05917332607474965,2.6430950212499225,2.927811457101566,0.5465430680825006,,,0,,0
0x870ce1df2f0bcbf64dd6059d17e67368cc71360e,AKITA,4.194139469468145,1625040.394796267,9,0.0161020867521798,1.231340467659286e-07,0.5015020004085712,True,-0.03873384249544132,True,True,3.783333950069405,True,3,0.978772496538994,,-0.2951233828537295,3.5631823297616094,-1.7188550124325368,FRAUD,MEDIUM,1,1.0,1
